sentence_id,article_id,publisher,sentence_text,gpt_tone,gpt_type,gpt_focus,type,tone,focus
64b1db0f582ccd1ea0c9e358b7ed4f88,4342d1a27ac318aadda2e196703a1708,washingtonpost,"In fact, it was his wife and mother.",neutral,fact,republican,fact,neutral,neither
89f4b36e7b9497559f51cf9ea90e8272,4342d1a27ac318aadda2e196703a1708,washingtonpost,The article has been corrected.,neutral,fact,republican,fact,neutral,neither
783196a59b974ae5ae72633474aa6ff8,52a4cb0839dd9180d2f6507d3b19394d,huffpost,Basketball superstar LeBron James endorsed Vice President Kamala Harris for president on Thursday.,neutral,fact,democrat,fact,neutral,democrat
7c4046ad44efe10a45d88289a3041b30,52a4cb0839dd9180d2f6507d3b19394d,huffpost,"In a social media post, the Los Angeles Lakers forward said “the choice is clear.”“What are we even talking about here??”",neutral,quote,neither,fact,neutral,neither
97566fd599dec3172975232ca5b61b58,52a4cb0839dd9180d2f6507d3b19394d,huffpost,James tweeted on X.,neutral,fact,neither,fact,neutral,neither
cc85a6db14c190cde6eac67d945ce5b5,52a4cb0839dd9180d2f6507d3b19394d,huffpost,"“When I think about my kids and my family and how they will grow up, the choice is clear to me.",neutral,quote,neither,quote,neutral,neither
1b093843731a8363f7e0aec149bfc8b6,52a4cb0839dd9180d2f6507d3b19394d,huffpost,VOTE KAMALA HARRIS!!!,positive,quote,democrat,fact,neutral,neither
2582a82aa68bc27ed73e429be45bf464,52a4cb0839dd9180d2f6507d3b19394d,huffpost,"”Along with his endorsement, James posted a video highlighting racist and divisive rhetoric of her rival, former President Donald Trump.",neutral,quote,democrat,fact,negative,republican
173e389b3d238a2590e2236dbbdd9fb6,52a4cb0839dd9180d2f6507d3b19394d,huffpost,"The video also played clips from Trump’s Madison Square Garden rally last weekend in New York City, which featured comedian Tony Hinchcliffe, who made racist remarks about carving watermelons with a Black man.",negative,fact,republican,fact,negative,republican
635a6668a33407ebe2fa55ca1cacf216,52a4cb0839dd9180d2f6507d3b19394d,huffpost,"In 2008, James endorsed Barack Obama for president and held a free concert with Jay-Z in Cleveland.",neutral,fact,democrat,fact,neutral,democrat
b764f2e7dc8bed1f45cdfa6871228414,52a4cb0839dd9180d2f6507d3b19394d,huffpost,"And in 2016, he campaigned for former Secretary of State Hillary Clinton’s failed bid for the presidency against Trump.",neutral,fact,democrat,fact,neutral,both
606127733f0aed2232c8d8a3bafebd76,52a4cb0839dd9180d2f6507d3b19394d,huffpost,James has made his dislike of Trump clear.,neutral,fact,republican,fact,neutral,republican
a5c58d3984abc8bbef76744000425590,52a4cb0839dd9180d2f6507d3b19394d,huffpost,"In 2018, the NBA all-star said Trump doesn’t “give a fuck about the people.",negative,quote,republican,fact,negative,republican
7634335d22b6aa02345c149a61a6bd55,52a4cb0839dd9180d2f6507d3b19394d,huffpost,”,neutral,quote,neither,other,neutral,neither
b5b8974aef4b5479b3cfdceea7716248,52a4cb0839dd9180d2f6507d3b19394d,huffpost,Your Support Has Never Been More CriticalOther news outlets have retreated behind paywalls.,neutral,other,neither,other,neutral,neither
ea0172b0c080a769b9bc682e23b4f6fa,52a4cb0839dd9180d2f6507d3b19394d,huffpost,"At HuffPost, we believe journalism should be free for everyone.",neutral,other,neither,other,neutral,neither
29b07668e5fb4ea8a6167f4e71c3e0e9,52a4cb0839dd9180d2f6507d3b19394d,huffpost,Would you help us provide essential information to our readers during this critical time?,neutral,other,neither,other,neutral,neither
c0e9fe0b11e21d5a646147b5a2bad1db,52a4cb0839dd9180d2f6507d3b19394d,huffpost,We can't do it without you.,neutral,other,neither,other,neutral,neither
95ec5d1afa129604463842947757347c,52a4cb0839dd9180d2f6507d3b19394d,huffpost,Can't afford to contribute?,neutral,other,neither,other,neutral,neither
b64f608c9015dc1ce7d215240f6a36d2,52a4cb0839dd9180d2f6507d3b19394d,huffpost,by creating a free account and log in while you read.,neutral,other,neither,other,neutral,neither
719dace7965e0badc7c9f3a384cb2e23,52a4cb0839dd9180d2f6507d3b19394d,huffpost,"You've supported HuffPost before, and we'll be honest — we could use your help again.",neutral,other,neither,other,neutral,neither
d28305a8906b318a9c35a7dd10c981fd,52a4cb0839dd9180d2f6507d3b19394d,huffpost,"We view our mission to provide free, fair news as critically important in this crucial moment, and we can't do it without you.",neutral,other,neither,other,neutral,neither
bce482ef3c24dec42cf6aed36459fc65,52a4cb0839dd9180d2f6507d3b19394d,huffpost,"Whether you give once or many more times, we preciate your contribution to keeping our journalism free for all.",neutral,other,neither,other,neutral,neither
a3beb2cc08455c13b6dc8c438ac362a4,52a4cb0839dd9180d2f6507d3b19394d,huffpost,"Whether you give just one more time or sign up again to contribute regularly, we preciate you playing a part in keeping our journalism free for all.",neutral,other,neither,other,neutral,neither
d64e435fbc62c104a44a594cb0640826,52a4cb0839dd9180d2f6507d3b19394d,huffpost,Already contributed?,neutral,other,neither,other,neutral,neither
428b8a0096cebe73080215c7ac3798a9,52a4cb0839dd9180d2f6507d3b19394d,huffpost,Log in to hide these messages.,neutral,other,neither,other,neutral,neither
a2ff5a31993d615a5ea2f8adae8dbcba,52a4cb0839dd9180d2f6507d3b19394d,huffpost,"“The number one job in America, the pointed person, is someone who doesn’t understand the people and really don’t give a fuck about the people,” James said in a video.",negative,quote,republican,quote,negative,neither
198b62dabb079dde425ee923db9bdd53,52a4cb0839dd9180d2f6507d3b19394d,huffpost,"“And this time right now, with the president of the United States, it’s at a bad time.",negative,quote,republican,quote,negative,neither
e1240a7ba0b86e6a240f161c3bb886f3,52a4cb0839dd9180d2f6507d3b19394d,huffpost,"And while we cannot change what comes out of that man’s mouth, we can continue to alert the people that watch us, that listen to us, as this is not the way.”",negative,quote,republican,quote,neutral,neither
78afb4eca7475ca31cee9c303f101d8d,54ef3b87b58a956acad60d7c8c68273a,foxnews,"Tiffany Henyard, the self-anointed ""supermayor"" of a Chicago suburb, is under fire after she threw an $85,000 party that featured R&B singer Keke Wyatt and rper J. Holiday last month, but hardly anyone attended, according to media reports.",negative,fact,neither,fact,negative,democrat
a3439aaacf6ed895a933ff029d072146,54ef3b87b58a956acad60d7c8c68273a,foxnews,"Henyard, the mayor of Dolton, Ilinois, has come under heavy criticism for her spending of taxpayer funds for first-class travel, concerts and more.",negative,fact,neither,fact,negative,democrat
d614e20ce52c089d865dd9a278303c4a,54ef3b87b58a956acad60d7c8c68273a,foxnews,"""That was a flop,"" former Dolton trustee Valeria Stubbs, who went to see the mini-concert for herself at the ""Taste of Thorton Township"" event, told WGN-TV.",negative,quote,neither,fact,negative,democrat
dc09dd1abbfac9e223dc38fa81150791,54ef3b87b58a956acad60d7c8c68273a,foxnews,"POLICE ALLY OF SCANDAL-RIDDEN MAYOR TIFFANY HENYARD INDICTED ON BANKRUPTCY FRAUD CHARGES Tiffany Henyard, mayor of Dolton, Illinois, has come under fire for her excessive spending.",negative,fact,neither,fact,negative,democrat
75ea014862e56d7e75372effe73ab464,54ef3b87b58a956acad60d7c8c68273a,foxnews,"(Fox 32)Wyatt was paid $30,000 to sing for 30 minutes.",neutral,fact,neither,fact,neutral,neither
bc6f7e0ee5466987b075ca48d768efa1,54ef3b87b58a956acad60d7c8c68273a,foxnews,"J. Holiday was paid $20,000 for a half-hour set, according to records obtained by the news outlet through the Freedom of Information Act.",neutral,fact,neither,fact,neutral,neither
e29774c5c60ccee93a53affc46326d71,54ef3b87b58a956acad60d7c8c68273a,foxnews,"The township spent another $6,600 to rent inflatable bounce houses.",neutral,fact,neither,fact,neutral,neither
82fa0a0e831fc387d7ab5b9f232a4e6a,54ef3b87b58a956acad60d7c8c68273a,foxnews,"Other costs included money for comedians, a sound system, staff and equipment.",neutral,fact,neither,fact,neutral,neither
0134cc8335ebe1966829495fa81d0399,54ef3b87b58a956acad60d7c8c68273a,foxnews,"In total, the gig costs taxpayers at least $85,769.",neutral,fact,neither,fact,neutral,neither
47c6b06b1c4f175db193ea4151fef5a7,54ef3b87b58a956acad60d7c8c68273a,foxnews,"""I was flabbergasted,"" Lansing resident Jennifer Robertz told the news outlet.",negative,quote,neither,fact,neutral,neither
0fddbe333a4a4b15bd59c45011dfaa9e,54ef3b87b58a956acad60d7c8c68273a,foxnews,"""I was pissed off.",negative,quote,neither,quote,negative,neither
5f80866ffdad775a801c012ad8549a80,54ef3b87b58a956acad60d7c8c68273a,foxnews,That’s my money.,negative,quote,neither,quote,neutral,neither
8bf9344cb47b7d26a29f11d7a4336cf9,54ef3b87b58a956acad60d7c8c68273a,foxnews,That’s the people’s money.,negative,quote,neither,quote,neutral,neither
767485d0cd21bbaf3c010f2d71597a6a,54ef3b87b58a956acad60d7c8c68273a,foxnews,"""Fox News Digital has reached out to Henyard.",neutral,quote,neither,fact,neutral,democrat
1c4e9c72ec5058e3873c5d083014e86a,54ef3b87b58a956acad60d7c8c68273a,foxnews,"FORMER CHICAGO MAYOR LORI LIGHTFOOT HIRED TO INVESTIGATE SO-CALLED 'WORST MAYOR IN AMERICA' AT $400 AN HOUR Mayor Tiffany Henyard seemed confrontational with the Dolton residents she was elected to represent during a contentious board meeting on Aug. 5, 2024.",negative,fact,democrat,fact,negative,democrat
dfd0e0f630482f1eb2d78cfa10dae880,54ef3b87b58a956acad60d7c8c68273a,foxnews,"(FOX 32 Chicago)Henyard, a Democrat, has feuded with residents and local officials over her excessive spending and corruption allegations.",negative,fact,democrat,fact,negative,democrat
05b4a6e0d4e1d99524ad327be7d5a28f,54ef3b87b58a956acad60d7c8c68273a,foxnews,She recently extended the impasse with the Village of Dolton’s Board of Trustees when she proceeded with a board meeting despite it being postponed by trustees.,negative,fact,neither,fact,neutral,democrat
3e47a9834fa8305cd771822522644578,54ef3b87b58a956acad60d7c8c68273a,foxnews,"At the meeting, she declared that she cleaned up the village despite its finances being plunged into the red.",negative,fact,neither,fact,neutral,democrat
394fe0007271642f41de7f096685d555,54ef3b87b58a956acad60d7c8c68273a,foxnews,"Henyard has vetoed the board's request to launch a federal investigation into her alleged misuse of funds and also vetoed their hiring of former Chicago Mayor Lori Lightfoot, who has been tasked with leading a special investigation into the mayor.",negative,fact,democrat,fact,negative,democrat
4ce728b51d93ce0e06ad2130074981ea,54ef3b87b58a956acad60d7c8c68273a,foxnews,"In May, the board pointed a mayor pro tempore to serve in place of Henyard should she refuse to execute her duties.",neutral,fact,neither,fact,neutral,democrat
93c761d30d8e66f212a3e7de354cad9e,54ef3b87b58a956acad60d7c8c68273a,foxnews,"Lightfoot’s investigation into the town’s financial situation revealed in a preliminary report that Dolton's general fund balance was $5.61 million in 2022, but by May 2024 the balance had dropped to a deficit of $3.65 million.",negative,fact,neither,fact,negative,democrat
e6668c3bab7df09a8b8fcadbb92c400a,54ef3b87b58a956acad60d7c8c68273a,foxnews,Tiffany Henyard enjoyed outfits professionally styled by a fashion expert.,neutral,fact,neither,fact,neutral,democrat
44429cd64a65678aeca633c77c932c16,54ef3b87b58a956acad60d7c8c68273a,foxnews,(stylemebrandon | Instagram/screenshot)Trustees have instituted layoffs and said they are crafting their own budget to try to get the village’s finances in order.,neutral,fact,neither,fact,neutral,neither
c90bdd532a9059139c5de9e7a633bde9,54ef3b87b58a956acad60d7c8c68273a,foxnews,Fox News Digital's Michael Dorgan contributed to this report.,neutral,fact,neither,fact,neutral,neither
e2ec9a1e0f6528d65a64027bbc073cc6,5a7777e32338f5f39463ba65f838b10d,washingtonpost,"In campaigning with former congresswoman Liz Cheney, the Harris campaign believes it is making a play for Republicans who can’t stomach former president Donald Trump.",neutral,fact,democrat,fact,neutral,both
1c0ff8b3786c0ecd3eb562011ca23d54,5a7777e32338f5f39463ba65f838b10d,washingtonpost,"On this week’s episode of “Impromptu,” three of our conservative columnists — Megan McArdle, Jim Geraghty and Ramesh Ponnuru — talk about what they are hearing in their circles and wonder whether Vice President Kamala Harris is missing the mark.",neutral,fact,neither,fact,neutral,democrat
97319720959b63e124d8d539d52cbaf8,5a7777e32338f5f39463ba65f838b10d,washingtonpost,Use the audio player or The Post’s “Impromptu” podcast feed to listen to the entire conversation.,neutral,other,neither,fact,neutral,neither
823525110baaf6494c6fa30540e335f7,5a7777e32338f5f39463ba65f838b10d,washingtonpost,Podcast episodeJim Geraghty:,neutral,other,neither,other,neutral,neither
76e45116b4332f1277d4e224de27b6a3,5a7777e32338f5f39463ba65f838b10d,washingtonpost,"If you’re a center-right Republican, about the only thing the Harris-Walz campaign is offering that might be of interest to you is support for Ukraine.",neutral,opinion,republican,fact,neutral,republican
5a1fe973a2f2376b2eb0c51761e82279,5a7777e32338f5f39463ba65f838b10d,washingtonpost,And it’s not like Harris talks about the need to support Ukraine at great length in any of her rallies.,neutral,fact,democrat,opinion,neutral,democrat
9be900774271765097efe5f7db281440,5a7777e32338f5f39463ba65f838b10d,washingtonpost,"This is an abortion-focused, we’re-gonna-spend-money-everywhere, very-traditional-liberal-Democrat campaign.",neutral,opinion,democrat,opinion,neutral,democrat
d6b6b8586080fbb191d4440dfbbd2a9f,5a7777e32338f5f39463ba65f838b10d,washingtonpost,There’s really not a lot being offered to you in terms of policy.,negative,opinion,republican,opinion,negative,neither
74c29dd6c9a402bd906c36913e91e7b4,5a7777e32338f5f39463ba65f838b10d,washingtonpost,"This is not a Bill Clinton, Democratic Leadership Council, Joe Lieberman type of campaign.",negative,opinion,democrat,opinion,neutral,democrat
